Country,State,LGA,District/Ward,Postal Code,Locality,Suburb,Latitude,Longitude
Nigeria,Kwara,Edu,Tsaragi,243103,Ielle Bata A,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Juma,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kachita,,9.000000,4.916670
Nigeria,Kwara,Edu,Tsaragi,243103,Kandarifu,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kange Elsudangama,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kange Ndadama,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kangelalukpan,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Karati Sode,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kochitate,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kosomunu,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kpace Jiya,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kpandaragi,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kpotun Ward,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Kuntukpa,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Letswa,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Maako,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Magani Aliya,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Magani Gbagunta,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Majindu,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Mamu,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Mandzurugi,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Manfu,,9.050000,4.966670
Nigeria,Kwara,Edu,Tsaragi,243103,Mangohota,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Manguru,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Marara,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Mawegi,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Mawfu Chikan,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Nati,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Nbagada,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndabigi I,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndabigi II,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndaceke,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndafa Taake,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndafa Tifin,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndagba,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndajola Ward,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndalati,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ndanini,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ninguba,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Nnkpe Nupeko,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Obadowa,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Obaduwa I,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Paliduin,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Paracita,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Pategi,,8.733330,5.750000
Nigeria,Kwara,Edu,Tsaragi,243103,Patidanu,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Patigi Adewe,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Patigi Samaru,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Patigizuwa,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Patike,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Patiko,,8.916670,4.916670
Nigeria,Kwara,Edu,Tsaragi,243103,Range Ndakukwa,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Range Tsaagba,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sabo Bacita,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sabon Gida,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sedegba,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Shagari,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sodegi,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sokun Kpan B,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sokunkpan,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Sokunpanc,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Tangbere Patike,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Tangborogi,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Tsakpata,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Tunku,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Ungwa Hausawa,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Wote Gwawe,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Yabatagi,,8.978571,5.071430
Nigeria,Kwara,Edu,Tsaragi,243103,Yawma Kokonna,,8.978571,5.071430
Nigeria,Kano,Wudil,Wudil,713101,Achika,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Audaga,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Bange,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Buda,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Dagumawa,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Dal,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Darki,,11.659350,8.922660
Nigeria,Kano,Wudil,Wudil,713101,Gariko,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Garin Ali,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Guna,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Gware,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Indabo,,11.738010,8.790920
Nigeria,Kano,Wudil,Wudil,713101,Juma,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Kafin Malami,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Kausani,,11.839440,8.899450
Nigeria,Kano,Wudil,Wudil,713101,Kawo,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Kwas,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Lajawa,,11.872770,8.924090
Nigeria,Kano,Wudil,Wudil,713101,Maida,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Makadi,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Makera,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Mandawari,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Raba,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Tsakuwadal,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713101,Utai,,11.745380,8.886250
Nigeria,Kano,Wudil,Wudil,713101,Wudil,,11.810670,8.845050
Nigeria,Kano,Wudil,Wudil,713211,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713212,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713213,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713214,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713221,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713222,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713223,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713261,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713262,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713271,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713281,Wudil,,11.794242,8.839032
Nigeria,Kano,Wudil,Wudil,713101,Yarka,,11.810670,8.845050
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Aba-Gureje,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Aba-John,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Awo,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Ayadade,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Badeji,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Bafon,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Bajewolu,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Bamikemo,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Bamikemo-Oja,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Dagbaja,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Gate,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Iyire,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Iyire Adeboyeku,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Iyire-Akinmatimi,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Jegun,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Labowi I & II,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Lipanu,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Lisamikan,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Ologundudu,,7.300000,4.883330
Nigeria,Ondo,Ile Oluji-Okeigbo,Bamkemo,351109,Ulosen,,7.300000,4.883330
Nigeria,Jigawa,Buji,Buji,721103,Ahoto,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Buji-Kudu,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Churban,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Falgeri,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Gantsa,,11.661780,9.727200
Nigeria,Jigawa,Buji,Buji,930118,Gurum,,10.033330,8.833330
Nigeria,Jigawa,Buji,Buji,930118,Hwol Buji,,10.116300,8.838780
Nigeria,Jigawa,Buji,Buji,930118,Jere,,10.184330,8.867300
Nigeria,Jigawa,Buji,Buji,721103,Jukuma,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Karanjau,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Kawaya,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Madabe,,11.700000,9.700000
Nigeria,Jigawa,Buji,Buji,930118,Mista-Ali,,10.116300,8.838780
Nigeria,Jigawa,Buji,Buji,930118,Runfan Gomna,,10.116300,8.838780
Nigeria,Jigawa,Buji,Buji,930118,Sapai,,10.116300,8.838780
Nigeria,Jigawa,Buji,Buji,930118,Tariya,,10.116300,8.838780
Nigeria,Jigawa,Buji,Buji,721103,Tijio,,11.518600,9.671170
Nigeria,Jigawa,Buji,Buji,721103,Y/Tukur,,11.518600,9.671170
Nigeria,Imo,Ideato South,Ubiohia,475105,Agballa,,5.662390,7.163320
Nigeria,Imo,Ideato South,Ubiohia,475105,Umudunaku,,5.662390,7.163320
Nigeria,Imo,Ideato South,Ubiohia,475105,Umueze,,5.662390,7.163320
Nigeria,Imo,Ideato South,Ubiohia,475105,Umunkpu,,5.662390,7.163320
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Abadene,,5.934482,8.258744
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Arobom,,5.946300,8.274160
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Ebo,,5.934482,8.258744
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Iko,,5.934482,8.258744
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Oderega,,5.934482,8.258744
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Ofat,,5.955100,8.257600
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Okorikpana,,5.934482,8.258744
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Omon,,5.920120,8.268120
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Onyadama,,5.932230,8.238710
Nigeria,Cross River,Obubra,Ofat (Adum),551117,Ovukwa,,5.918660,8.255130
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Ahana,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Amaubulu,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Egbeada,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Obokpu,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Ohuba,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Ohum,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Umuabali,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Umuocha,,5.537870,7.005850
Nigeria,Imo,Mbaitoli,Ubomiri,461116,Umuojinnka,,5.537870,7.005850
Nigeria,Kano,Tarauni,Tarauni (Rural),700101,Tokarawa,,12.000000,8.516667
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Idume,,6.360665,7.218773
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Ogodo-Ngbogbo,,6.360665,7.218773
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Umu-Ulatu,,6.360665,7.218773
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Umuani,,6.360665,7.218773
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Umuavaka,,6.360665,7.218773
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Umuodama,,6.360665,7.218773
Nigeria,Enugu,Ezeagu,Umumba-Ndiagu,401137,Umuojor,,6.360665,7.218773
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Igbugankwo,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Kalabari-Beach,,5.699050,6.798130
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Mgbabachi,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Orsu-Obodo,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-akpu,,5.253770,6.881330
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-dei,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-eze-aja,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Ifumaezeami-Okiri,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Isoma,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Mbeogeri,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Nnama,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Nwokediukor,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Obike,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Ogbugo,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Omeji,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Onwuka,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Opo,,5.476410,6.839730
Nigeria,Imo,Oguta,Orsu-Obodo,464102,Umu-Udara,,5.476410,6.839730
Nigeria,Imo,Isiala Mbano,Amaraku,471108,Orori,,5.670500,7.156580
Nigeria,Imo,Isiala Mbano,Amaraku,471108,Umuelo,,5.670500,7.156580
Nigeria,Imo,Isiala Mbano,Amaraku,471108,Umukaram,,5.670500,7.156580
Nigeria,Imo,Isiala Mbano,Amaraku,471108,Umuobasi,,5.670500,7.156580
Nigeria,Imo,Isiala Mbano,Amaraku,471108,Umuosu,,5.670500,7.156580
Nigeria,Benue,Logo,Kpav,980103,Aba,,7.350000,8.166670
Nigeria,Benue,Logo,Kpav,980103,Abuda,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Ada Adeun,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Adi Village,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Akai,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Akegi,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Ankum,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Anongo Gbabul,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Gbena,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Gulgul,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Hiitom,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Ikpool,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Ikyeagba,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Imande Shikaan,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Imbufu,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Kumpa,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Nomgo Abetze,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Sati-Agirigi,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Solozo,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Tacha,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Tse-Asongo,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Tse-Bente,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Tse-Igbe,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Tse-Ukeji,,7.393600,8.480823
Nigeria,Benue,Logo,Kpav,980103,Tsenongo,,7.659800,8.294500
Nigeria,Benue,Logo,Kpav,980103,Ucha,,7.171000,8.981300
Nigeria,Benue,Logo,Kpav,980103,Wendeya Tza,,7.393600,8.480823
Nigeria,Akwa Ibom,Uyo,Offot,520101,Afaha Offot,,5.025870,7.907050
Nigeria,Akwa Ibom,Uyo,Offot,520101,Aka Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Annua Oboo,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Anua Obio Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Anua Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Atan Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Effiat Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ekpri Nsukara,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Eniong Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ewet Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ibiaku Offot,,5.026220,7.967860
Nigeria,Akwa Ibom,Uyo,Offot,520101,Iboko,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ikot Anyang,,5.055310,7.957610
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ikot Ekpe Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ikot Ntueh Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ikot Oku Ido Offot,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Ikot Okubo,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Nsukara Offot,,5.027130,7.988190
Nigeria,Akwa Ibom,Uyo,Offot,520101,Obio Offot,,5.015120,7.869730
Nigeria,Akwa Ibom,Uyo,Offot,520101,Use Atai,,5.027316,7.932036
Nigeria,Akwa Ibom,Uyo,Offot,520101,Use Ikot Ebio,,5.019000,7.862690
Nigeria,Akwa Ibom,Uyo,Offot,520101,Use Offot,,5.022560,7.971120
Nigeria,Akwa Ibom,Uyo,Offot,520101,Uyo Offot,,5.027316,7.932036
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Agbaragwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Agbaragwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Agburuke-Isiugwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Agburuke-Isiugwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Akanu-Afagha,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Akanu-Afagha,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Akanu-Okpulo,,5.172730,7.511370
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Akanu-Okpulo,,5.172730,7.511370
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Akpuga,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Akpuga,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Avor,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Avor,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Azaima,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Azaima,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Azuogwugwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Azuogwugwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Ekwereazu/Ngwa,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Ekwereazu/Ngwa,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Ichi,,5.200000,7.433330
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Ichi,,5.200000,7.433330
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Ikala-Umudagwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Ikala-Umudagwu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Isiko,,5.242750,7.522930
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Isiko,,5.242750,7.522930
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itu-Ikila,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itu-Ikila,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itu-Ngwa I,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itu-Ngwa I,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itu-Ngwa II,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itu-Ngwa II,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itukpa,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Itukpa,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Mbutu,,5.309600,7.323750
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Mbutu,,5.309600,7.323750
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Amaku,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Amaku,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Mgboko-Anya,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Mgboko-Anya,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Okpulo,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Okpulo,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Mgboko-Osa,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Mgboko-Osa,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Mgboko-Umu-Ora,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Mgboko-Umu-Ora,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Umuezi,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Umuezi,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Umuoba,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Mgboko-Umuoba,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Nenu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Nenu,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Ntigha-Umuaro,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Ntigha-Umuaro,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Obete,,5.166670,7.416670
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Obete,,5.166670,7.416670
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Ofokobe,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453101,Ofokobe,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Osa I,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453106,Osa I,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Umoma,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Umoma,,5.213461,7.453057
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Umuanunu,,5.235350,7.504740
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Umuanunu,,5.235350,7.504740
Nigeria,Abia,Obi Ngwa,Mgboko,453103,Umuaro,,5.229300,7.477380
